country,year,suicides_no,population,suicides/100k pop,HDI for year,gdp_for_year ($),gdp_per_capita ($)
Brazil,2004,1475,15070514,9.79,,669.316.654.017,3984
Brazil,2004,1275,18054195,7.06,,669.316.654.017,3984
Brazil,2004,606,23041317,2.63,,669.316.654.017,3984
Brazil,2004,237,10012930,2.37,,669.316.654.017,3984
Brazil,2004,51,2230220,2.29,,669.316.654.017,3984
Brazil,2004,403,17657631,2.28,,669.316.654.017,3984
Brazil,2004,347,15276057,2.27,,669.316.654.017,3984
Brazil,2004,59,17135875,0.34,,669.316.654.017,3984
Brazil,2004,48,17787328,0.27,,669.316.654.017,3984
Brazil,2005,297,1488505,19.95,702,891.630.175.813,5230
Brazil,2005,1175,8908847,13.19,702,891.630.175.813,5230
Brazil,2005,2490,22232378,11.2,702,891.630.175.813,5230
Brazil,2005,1464,15374079,9.52,702,891.630.175.813,5230
Brazil,2005,1247,18077858,6.9,702,891.630.175.813,5230
Brazil,2005,664,23583263,2.82,702,891.630.175.813,5230
Brazil,2005,259,10396739,2.49,702,891.630.175.813,5230
Brazil,2005,369,15551589,2.37,702,891.630.175.813,5230
Brazil,2005,405,17659079,2.29,702,891.630.175.813,5230
Brazil,2005,53,2343149,2.26,702,891.630.175.813,5230
Brazil,2005,54,17107519,0.32,702,891.630.175.813,5230
Brazil,2005,52,17760955,0.29,702,891.630.175.813,5230
Brazil,2006,275,1575798,17.45,,1.107.640.297.890,6403
Brazil,2006,1112,9247477,12.02,,1.107.640.297.890,6403
Brazil,2006,2536,22709135,11.17,,1.107.640.297.890,6403
Brazil,2006,1537,15717099,9.78,,1.107.640.297.890,6403
Brazil,2006,1293,18063460,7.16,,1.107.640.297.890,6403
Brazil,2006,708,24105759,2.94,,1.107.640.297.890,6403
Brazil,2006,265,10786642,2.46,,1.107.640.297.890,6403
Brazil,2006,387,17631557,2.19,,1.107.640.297.890,6403
Brazil,2006,333,15862415,2.1,,1.107.640.297.890,6403
Brazil,2006,47,2466737,1.91,,1.107.640.297.890,6403
Brazil,2006,64,17731288,0.36,,1.107.640.297.890,6403
Brazil,2006,61,17077355,0.36,,1.107.640.297.890,6403
Brazil,2007,305,1654216,18.44,,1.397.084.345.950,7970
Brazil,2007,1220,9611434,12.69,,1.397.084.345.950,7970
Brazil,2007,2516,23156759,10.87,,1.397.084.345.950,7970
Brazil,2007,1609,16075775,10.01,,1.397.084.345.950,7970
Brazil,2007,1267,17991928,7.04,,1.397.084.345.950,7970
Brazil,2007,723,24591528,2.94,,1.397.084.345.950,7970
Brazil,2007,275,11208413,2.45,,1.397.084.345.950,7970
Brazil,2007,392,16189977,2.42,,1.397.084.345.950,7970
Brazil,2007,379,17547530,2.16,,1.397.084.345.950,7970
Brazil,2007,51,2581330,1.98,,1.397.084.345.950,7970
Brazil,2007,67,17669069,0.38,,1.397.084.345.950,7970
Brazil,2007,51,17015233,0.3,,1.397.084.345.950,7970
Brazil,2008,318,1728094,18.4,,1.695.824.571.927,9555
Brazil,2008,1204,9996938,12.04,,1.695.824.571.927,9555
Brazil,2008,2608,23591045,11.06,,1.695.824.571.927,9555
Brazil,2008,1706,16430646,10.38,,1.695.824.571.927,9555
Brazil,2008,1375,17889839,7.69,,1.695.824.571.927,9555
Brazil,2008,745,25056164,2.97,,1.695.824.571.927,9555
Brazil,2008,309,11656750,2.65,,1.695.824.571.927,9555
Brazil,2008,398,17432076,2.28,,1.695.824.571.927,9555
Brazil,2008,365,16515414,2.21,,1.695.824.571.927,9555
Brazil,2008,52,2693428,1.93,,1.695.824.571.927,9555
Brazil,2008,55,17566837,0.31,,1.695.824.571.927,9555
Brazil,2008,49,16914401,0.29,,1.695.824.571.927,9555
Brazil,2009,295,1803127,16.36,,1.667.019.780.934,9283
Brazil,2009,1271,10398573,12.22,,1.667.019.780.934,9283
Brazil,2009,2737,24035191,11.39,,1.667.019.780.934,9283
Brazil,2009,1838,16753314,10.97,,1.667.019.780.934,9283
Brazil,2009,1270,17794434,7.14,,1.667.019.780.934,9283
Brazil,2009,768,25523153,3.01,,1.667.019.780.934,9283
Brazil,2009,301,12124076,2.48,,1.667.019.780.934,9283
Brazil,2009,351,16810330,2.09,,1.667.019.780.934,9283
Brazil,2009,58,2811556,2.06,,1.667.019.780.934,9283
Brazil,2009,343,17321655,1.98,,1.667.019.780.934,9283
Brazil,2009,62,17421892,0.36,,1.667.019.780.934,9283
Brazil,2009,52,16772250,0.31,,1.667.019.780.934,9283
Brazil,2010,358,1882113,19.02,737,2.208.871.646.203,12161
Brazil,2010,1236,10813388,11.43,737,2.208.871.646.203,12161
Brazil,2010,1832,17023785,10.76,737,2.208.871.646.203,12161
Brazil,2010,2586,24501254,10.55,737,2.208.871.646.203,12161
Brazil,2010,1288,17726866,7.27,737,2.208.871.646.203,12161
Brazil,2010,835,26004856,3.21,737,2.208.871.646.203,12161
Brazil,2010,339,12605588,2.69,737,2.208.871.646.203,12161
Brazil,2010,79,2940677,2.69,737,2.208.871.646.203,12161
Brazil,2010,404,17054489,2.37,737,2.208.871.646.203,12161
Brazil,2010,368,17237481,2.13,737,2.208.871.646.203,12161
Brazil,2010,56,17242386,0.32,737,2.208.871.646.203,12161
Brazil,2010,48,16596829,0.29,737,2.208.871.646.203,12161
Brazil,2011,352,2002447,17.58,742,2.616.201.578.192,14245
Brazil,2011,1323,11208705,11.8,742,2.616.201.578.192,14245
Brazil,2011,1907,17249585,11.06,742,2.616.201.578.192,14245
Brazil,2011,2754,24975171,11.03,742,2.616.201.578.192,14245
Brazil,2011,1335,17674787,7.55,742,2.616.201.578.192,14245
Brazil,2011,805,26488792,3.04,742,2.616.201.578.192,14245
Brazil,2011,352,13063915,2.69,742,2.616.201.578.192,14245
Brazil,2011,413,17180849,2.4,742,2.616.201.578.192,14245
Brazil,2011,400,17253232,2.32,742,2.616.201.578.192,14245
Brazil,2011,71,3110432,2.28,742,2.616.201.578.192,14245
Brazil,2011,63,17044425,0.37,742,2.616.201.578.192,14245
Brazil,2011,47,16404101,0.29,742,2.616.201.578.192,14245
Brazil,2012,376,2123165,17.71,746,2.465.188.674.415,13283
Brazil,2012,1458,11612925,12.55,746,2.465.188.674.415,13283
Brazil,2012,2885,25463652,11.33,746,2.465.188.674.415,13283
Brazil,2012,1930,17418954,11.08,746,2.465.188.674.415,13283
Brazil,2012,1313,17644319,7.44,746,2.465.188.674.415,13283
Brazil,2012,877,26979566,3.25,746,2.465.188.674.415,13283
Brazil,2012,418,13532752,3.09,746,2.465.188.674.415,13283
Brazil,2012,455,17398447,2.62,746,2.465.188.674.415,13283
Brazil,2012,80,3285641,2.43,746,2.465.188.674.415,13283
Brazil,2012,383,17145894,2.23,746,2.465.188.674.415,13283
Brazil,2012,79,16810876,0.47,746,2.465.188.674.415,13283
Brazil,2012,41,16175024,0.25,746,2.465.188.674.415,13283
Brazil,2013,370,2240434,16.51,752,2.472.806.919.902,13191
Brazil,2013,1474,12036068,12.25,752,2.472.806.919.902,13191
Brazil,2013,3053,25965164,11.76,752,2.472.806.919.902,13191
Brazil,2013,2004,17534209,11.43,752,2.472.806.919.902,13191
Brazil,2013,1317,17627508,7.47,752,2.472.806.919.902,13191
Brazil,2013,897,27475364,3.26,752,2.472.806.919.902,13191
Brazil,2013,433,14022927,3.09,752,2.472.806.919.902,13191
Brazil,2013,88,3462431,2.54,752,2.472.806.919.902,13191
Brazil,2013,393,17492228,2.25,752,2.472.806.919.902,13191
Brazil,2013,362,17123318,2.11,752,2.472.806.919.902,13191
Brazil,2013,72,16555477,0.43,752,2.472.806.919.902,13191
Brazil,2013,50,15923724,0.31,752,2.472.806.919.902,13191
Brazil,2014,390,2349303,16.6,755,2.455.993.625.159,12975
Brazil,2014,1534,12492114,12.28,755,2.455.993.625.159,12975
Brazil,2014,3050,26475231,11.52,755,2.455.993.625.159,12975
Brazil,2014,1982,17601477,11.26,755,2.455.993.625.159,12975
Brazil,2014,1358,17606681,7.71,755,2.455.993.625.159,12975
Brazil,2014,871,27971096,3.11,755,2.455.993.625.159,12975
Brazil,2014,389,14550395,2.67,755,2.455.993.625.159,12975
Brazil,2014,457,17539955,2.61,755,2.455.993.625.159,12975
Brazil,2014,83,3634999,2.28,755,2.455.993.625.159,12975
Brazil,2014,371,17094729,2.17,755,2.455.993.625.159,12975
Brazil,2014,84,16299015,0.52,755,2.455.993.625.159,12975
Brazil,2014,62,15670559,0.4,755,2.455.993.625.159,12975
Brazil,2015,470,2448560,19.19,,1.802.214.373.741,9431
Brazil,2015,1693,12987357,13.04,,1.802.214.373.741,9431
Brazil,2015,3238,26989063,12,,1.802.214.373.741,9431
Brazil,2015,1897,17625976,10.76,,1.802.214.373.741,9431
Brazil,2015,1389,17569045,7.91,,1.802.214.373.741,9431
Brazil,2015,910,28461855,3.2,,1.802.214.373.741,9431
Brazil,2015,479,15122216,3.17,,1.802.214.373.741,9431
Brazil,2015,466,17546090,2.66,,1.802.214.373.741,9431
Brazil,2015,89,3802086,2.34,,1.802.214.373.741,9431
Brazil,2015,397,17047218,2.33,,1.802.214.373.741,9431
Brazil,2015,79,16057040,0.49,,1.802.214.373.741,9431
Brazil,2015,56,15430579,0.36,,1.802.214.373.741,9431
Bulgaria,1985,218,166200,131.17,686,17.155.421.053,2044
Bulgaria,1985,94,222700,42.21,686,17.155.421.053,2044
Bulgaria,1985,345,881600,39.13,686,17.155.421.053,2044
Bulgaria,1985,278,1217500,22.83,686,17.155.421.053,2044
Bulgaria,1985,168,952200,17.64,686,17.155.421.053,2044
Bulgaria,1985,105,624800,16.81,686,17.155.421.053,2044
Bulgaria,1985,77,603600,12.76,686,17.155.421.053,2044
Bulgaria,1985,91,1228400,7.41,686,17.155.421.053,2044
Bulgaria,1985,36,619200,5.81,686,17.155.421.053,2044
Bulgaria,1985,31,575700,5.38,686,17.155.421.053,2044
Bulgaria,1985,11,667800,1.65,686,17.155.421.053,2044
Bulgaria,1985,2,632800,0.32,686,17.155.421.053,2044
Bulgaria,1986,172,165700,103.8,,20.249.294.118,2413
Bulgaria,1986,96,223100,43.03,,20.249.294.118,2413
Bulgaria,1986,314,881400,35.63,,20.249.294.118,2413
Bulgaria,1986,290,1217600,23.82,,20.249.294.118,2413
Bulgaria,1986,123,624900,19.68,,20.249.294.118,2413
Bulgaria,1986,184,951900,19.33,,20.249.294.118,2413
Bulgaria,1986,64,603700,10.6,,20.249.294.118,2413
Bulgaria,1986,92,1228100,7.49,,20.249.294.118,2413
Bulgaria,1986,38,575900,6.6,,20.249.294.118,2413
Bulgaria,1986,20,618800,3.23,,20.249.294.118,2413
Bulgaria,1986,12,667500,1.8,,20.249.294.118,2413
Bulgaria,1986,3,632900,0.47,,20.249.294.118,2413
Bulgaria,1987,228,172900,131.87,,28.101.000.000,3355
Bulgaria,1987,101,238800,42.29,,28.101.000.000,3355
Bulgaria,1987,346,849500,40.73,,28.101.000.000,3355
Bulgaria,1987,283,1181700,23.95,,28.101.000.000,3355
Bulgaria,1987,177,946200,18.71,,28.101.000.000,3355
Bulgaria,1987,110,634200,17.34,,28.101.000.000,3355
Bulgaria,1987,81,619800,13.07,,28.101.000.000,3355
Bulgaria,1987,81,1197400,6.76,,28.101.000.000,3355
Bulgaria,1987,35,595300,5.88,,28.101.000.000,3355
Bulgaria,1987,28,625200,4.48,,28.101.000.000,3355
